timestamp,demand_mw,solar_mw,wind_mw
2017-01-01 00:00:00+00:00,66.47677059666667,6.35e-05,0.0
2017-01-01 01:00:00+00:00,57.778526209999995,5.683333333333334e-05,0.0
2017-01-01 02:00:00+00:00,52.08988164,6.3e-05,0.0
2017-01-01 03:00:00+00:00,48.914447548333335,5.983333333333333e-05,0.0
2017-01-01 04:00:00+00:00,47.71463834666667,5.7999999999999994e-05,0.0
2017-01-01 05:00:00+00:00,48.27217814333333,6.583333333333334e-05,0.0
2017-01-01 06:00:00+00:00,49.75869511833333,6.166666666666667e-05,0.0
2017-01-01 07:00:00+00:00,41.54337860333334,6.55e-05,0.0
2017-01-01 08:00:00+00:00,42.53402655833333,0.013763833333333333,0.0
2017-01-01 09:00:00+00:00,49.74641214500001,0.14479999999999998,0.0
2017-01-01 10:00:00+00:00,57.72032408166667,0.2932666666666667,0.0005524894260973941
2017-01-01 11:00:00+00:00,63.06110159333333,0.4080833333333333,0.0
2017-01-01 12:00:00+00:00,64.93047425,0.47884999999999994,0.0
2017-01-01 13:00:00+00:00,65.90832749166665,0.49393333333333334,0.0
2017-01-01 14:00:00+00:00,64.871075335,0.4514166666666667,0.0
2017-01-01 15:00:00+00:00,63.53572299333333,0.3035,0.0
2017-01-01 16:00:00+00:00,62.62190378166667,0.2175166666666667,0.0
2017-01-01 17:00:00+00:00,77.79378661333332,0.102635,0.0
2017-01-01 18:00:00+00:00,89.71009925999999,0.004804833333333334,0.0
2017-01-01 19:00:00+00:00,91.19741265166667,6.0666666666666666e-05,0.0
2017-01-01 20:00:00+00:00,92.271218575,6.216666666666667e-05,0.0
2017-01-01 21:00:00+00:00,88.89396386833332,5.85e-05,0.0
2017-01-01 22:00:00+00:00,80.62179777333334,6.483333333333334e-05,0.0
2017-01-01 23:00:00+00:00,69.75748164833334,6.783333333333335e-05,0.0
2017-01-02 00:00:00+00:00,59.19601315,6.583333333333334e-05,0.0
2017-01-02 01:00:00+00:00,52.50256143333333,7.133333333333334e-05,0.0
2017-01-02 02:00:00+00:00,48.94747217833333,6.850000000000001e-05,0.0
2017-01-02 03:00:00+00:00,47.35817538166666,6.900000000000001e-05,0.0
2017-01-02 04:00:00+00:00,46.92028693666667,7.633333333333332e-05,0.0
2017-01-02 05:00:00+00:00,48.80116750333334,7.199999999999999e-05,0.0
2017-01-02 06:00:00+00:00,53.310127871666666,5.6500000000000005e-05,0.0
2017-01-02 07:00:00+00:00,51.468226820000005,7.583333333333334e-05,0.0
2017-01-02 08:00:00+00:00,52.742611331666666,0.010453666666666667,0.0
2017-01-02 09:00:00+00:00,56.23547502333333,0.128585,0.0
2017-01-02 10:00:00+00:00,61.71698283166667,0.27846666666666664,0.0
2017-01-02 11:00:00+00:00,65.56701249333334,0.40255,0.0
2017-01-02 12:00:00+00:00,67.73205010333334,0.4710833333333333,0.0
2017-01-02 13:00:00+00:00,68.00411211666668,0.484,0.0
2017-01-02 14:00:00+00:00,67.04804649333333,0.4449666666666666,0.0
2017-01-02 15:00:00+00:00,66.81754492166667,0.35301666666666665,0.0
2017-01-02 16:00:00+00:00,66.98528736833333,0.2255666666666667,0.0
2017-01-02 17:00:00+00:00,83.94757332833332,0.08653333333333335,0.0
2017-01-02 18:00:00+00:00,94.24315992833334,0.0036213333333333327,0.0
2017-01-02 19:00:00+00:00,93.90154518166666,5.733333333333334e-05,0.0
2017-01-02 20:00:00+00:00,93.52148932166666,5.8666666666666665e-05,0.0
2017-01-02 21:00:00+00:00,90.33844749666667,5.75e-05,0.0
2017-01-02 22:00:00+00:00,82.21934031833332,7.683333333333334e-05,0.0
2017-01-02 23:00:00+00:00,70.42686216333334,5.8666666666666665e-05,0.0
2017-01-03 00:00:00+00:00,59.67176743833333,7.5e-05,0.0
2017-01-03 01:00:00+00:00,53.04434474833334,6.033333333333333e-05,0.0
2017-01-03 02:00:00+00:00,49.677844478333334,6.833333333333333e-05,0.0
2017-01-03 03:00:00+00:00,47.92950432666667,7.216666666666667e-05,0.0
2017-01-03 04:00:00+00:00,47.335744526666666,6.966666666666668e-05,0.0
2017-01-03 05:00:00+00:00,49.125238831666664,6.4e-05,0.0
2017-01-03 06:00:00+00:00,54.374447446666665,7.866666666666666e-05,0.0
2017-01-03 07:00:00+00:00,53.43553802666666,6.3e-05,0.0
2017-01-03 08:00:00+00:00,54.16783082833333,0.010179333333333334,0.0
2017-01-03 09:00:00+00:00,60.87642400833333,0.12461666666666668,0.0
2017-01-03 10:00:00+00:00,66.31425810666667,0.28151666666666664,0.0
2017-01-03 11:00:00+00:00,70.19175436666667,0.4034666666666667,0.0
2017-01-03 12:00:00+00:00,72.293285505,0.4728,0.0
2017-01-03 13:00:00+00:00,71.99485594000001,0.48925,0.0
2017-01-03 14:00:00+00:00,70.54546623666666,0.44734999999999997,0.0
2017-01-03 15:00:00+00:00,70.18071377,0.3560333333333333,0.0
2017-01-03 16:00:00+00:00,69.87923853333334,0.222,0.0
2017-01-03 17:00:00+00:00,84.65640974,0.08452333333333333,0.0
2017-01-03 18:00:00+00:00,95.65153871000001,0.0038621666666666665,0.0
2017-01-03 19:00:00+00:00,95.48551929666667,6.35e-05,0.0
2017-01-03 20:00:00+00:00,95.41771645666667,7.266666666666667e-05,0.0
2017-01-03 21:00:00+00:00,91.66851834333333,5.8833333333333325e-05,0.0
2017-01-03 22:00:00+00:00,82.99765331166667,6.016666666666667e-05,0.0
2017-01-03 23:00:00+00:00,70.85686639666667,5.983333333333333e-05,0.0
2017-01-04 00:00:00+00:00,61.144037515,5.3666666666666666e-05,0.0
2017-01-04 01:00:00+00:00,53.76141483666666,6.35e-05,0.0
2017-01-04 02:00:00+00:00,50.28813156166666,7.033333333333333e-05,0.0
2017-01-04 03:00:00+00:00,48.678711695,6.05e-05,0.0
2017-01-04 04:00:00+00:00,47.31603764833333,6.333333333333333e-05,0.0
2017-01-04 05:00:00+00:00,49.51907738166667,6.766666666666667e-05,0.0
2017-01-04 06:00:00+00:00,54.654245005,5.316666666666667e-05,0.0
2017-01-04 07:00:00+00:00,53.20724631,6.666666666666667e-05,0.0
2017-01-04 08:00:00+00:00,53.79133941166667,0.012006000000000001,0.0
2017-01-04 09:00:00+00:00,61.26932121166667,0.1322,0.0
2017-01-04 10:00:00+00:00,66.52058144166666,0.28375,0.0
2017-01-04 11:00:00+00:00,70.97373684,0.4083,0.0
2017-01-04 12:00:00+00:00,72.78110619333333,0.48756666666666665,0.0
2017-01-04 13:00:00+00:00,72.06087289499999,0.5020166666666667,0.0
2017-01-04 14:00:00+00:00,70.670476055,0.4516166666666666,0.0
2017-01-04 15:00:00+00:00,70.12950239999999,0.36313333333333336,0.0
2017-01-04 16:00:00+00:00,68.69005859,0.22466666666666665,0.0
2017-01-04 17:00:00+00:00,83.390898795,0.08102833333333334,0.0
2017-01-04 18:00:00+00:00,96.26461063333333,0.0039031666666666668,0.0
2017-01-04 19:00:00+00:00,95.78625955833334,7.25e-05,0.0
2017-01-04 20:00:00+00:00,95.42770808666667,6.533333333333334e-05,0.0
2017-01-04 21:00:00+00:00,91.681019355,5.9166666666666664e-05,0.0
2017-01-04 22:00:00+00:00,83.45505510500001,7.266666666666667e-05,0.0
2017-01-04 23:00:00+00:00,71.713023555,6.766666666666667e-05,0.0
2017-01-05 00:00:00+00:00,60.806170828333336,6.183333333333334e-05,0.0
2017-01-05 01:00:00+00:00,53.72942879,8.066666666666666e-05,0.0
2017-01-05 02:00:00+00:00,49.792287601666665,7.8e-05,0.0
2017-01-05 03:00:00+00:00,48.47992979833333,6.966666666666668e-05,0.0
2017-01-05 04:00:00+00:00,48.116580005,7.283333333333333e-05,0.0
2017-01-05 05:00:00+00:00,49.97496614833333,6.483333333333334e-05,0.0
2017-01-05 06:00:00+00:00,54.50696227333333,6.583333333333334e-05,0.0
2017-01-05 07:00:00+00:00,53.044277978333334,6.666666666666667e-05,0.0
2017-01-05 08:00:00+00:00,54.13412598666666,0.0125,0.0
2017-01-05 09:00:00+00:00,60.84615690666667,0.13653333333333334,0.0
2017-01-05 10:00:00+00:00,65.97526150166667,0.2874333333333333,0.0
2017-01-05 11:00:00+00:00,69.685697155,0.4086666666666667,0.0
2017-01-05 12:00:00+00:00,71.644502895,0.4786666666666667,0.0
2017-01-05 13:00:00+00:00,72.40733922333332,0.4888666666666666,0.0
2017-01-05 14:00:00+00:00,71.255724035,0.44501666666666667,0.0
2017-01-05 15:00:00+00:00,69.73461132,0.33535,0.0
2017-01-05 16:00:00+00:00,68.85572702166667,0.18946666666666667,0.0
2017-01-05 17:00:00+00:00,83.65793636666668,0.06158,0.0
2017-01-05 18:00:00+00:00,96.58306581333333,0.005065499999999999,0.0
2017-01-05 19:00:00+00:00,96.19801088,6.333333333333333e-05,0.0
2017-01-05 20:00:00+00:00,95.67602654,5.566666666666667e-05,0.0
